,index,molecule_chembl_id,canonical_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
255,255,CHEMBL2315443,COc1cccc(OCc2nnc(SC3CCCC3)n2-c2cccnc2)c1,active,382.4890000000001,4.284600000000003,0.0,7.0,6.425968732272281
256,256,CHEMBL2315442,N#Cc1cccc(OCc2nnc(SC3CCCC3)n2-c2cccnc2)c1,intermediate,377.4730000000001,4.147680000000003,0.0,7.0,5.5045944368538064
257,257,CHEMBL2315441,Cc1cccc(OCc2nnc(SC3CCCC3)n2-c2cccnc2)c1,active,366.49000000000007,4.584420000000003,0.0,6.0,6.280668713016273
258,258,CHEMBL2315811,Fc1cccc(OCc2nnc(SC3CCCC3)n2-c2cccnc2)c1,active,370.45300000000003,4.415100000000003,0.0,6.0,6.421360790031928
259,259,CHEMBL2315810,Brc1cccc(OCc2nnc(SC3CCCC3)n2-c2cccnc2)c1,active,431.3590000000002,5.0385000000000035,0.0,6.0,6.548213564475709
260,260,CHEMBL2315809,Clc1cccc(OCc2nnc(SC3CCCC3)n2-c2cccnc2)c1,active,386.9080000000001,4.929400000000004,0.0,6.0,6.554395796726403
261,261,CHEMBL2315808,Clc1ccccc1OCc1nnc(SC2CCCC2)n1-c1cccnc1,intermediate,386.90800000000013,4.929400000000004,0.0,6.0,5.893809102736585
262,262,CHEMBL2315807,c1ccc(-n2c(SC3CCCC3)nnc2-c2ccco2)cc1,intermediate,311.40999999999997,4.562000000000003,0.0,5.0,5.059483515067432
263,263,CHEMBL2315806,c1ccc(-n2c(SC3CCCC3)nnc2-c2cc3ccccc3o2)cc1,intermediate,361.47,5.715200000000005,0.0,5.0,5.7121982700697735
264,264,CHEMBL2315805,CC(C)Sc1nnc(COc2cccnc2)n1-c1ccccc1,intermediate,326.42500000000007,3.7418000000000022,0.0,6.0,5.2549252084179425
265,265,CHEMBL2315804,CC(C)Sc1nnc(COC2CCCCC2)n1-c1ccccc1,inactive,331.48499999999996,4.617100000000004,0.0,5.0,4.522878745280337
266,266,CHEMBL2315803,CC(C)Sc1nnc(CO)n1-c1ccccc1,inactive,249.33900000000003,2.2601000000000004,1.0,5.0,4.522878745280337
267,267,CHEMBL2315802,Brc1ccc(/C=C/c2nnc(SC3CCCC3)n2-c2ccccc2)cc1,intermediate,426.3830000000002,6.234900000000005,0.0,4.0,5.543633966870957
268,268,CHEMBL2315801,O=C(Nc1ccc(Br)cc1)c1nnc(SC2CCCC2)n1-c1ccccc1,inactive,443.37000000000023,5.316800000000003,1.0,5.0,4.729554091982037
269,269,CHEMBL2315800,Brc1ccc(OCc2nnc(SC3CCCC3)n2-c2ccccc2)cc1,active,430.3710000000002,5.643500000000004,0.0,5.0,6.356547323513812
270,270,CHEMBL2315799,CC(C)Sc1nnc(CNc2ccccc2)n1-c1ccccc1,inactive,324.4530000000001,4.379900000000003,1.0,5.0,4.951946826884391
271,271,CHEMBL2315798,CC(C)Sc1nnc(CN(C)c2ccccc2)n1-c1ccccc1,inactive,338.4800000000001,4.404200000000004,0.0,5.0,4.522878745280337
272,272,CHEMBL2315797,CC(C)Sc1nnc(Cc2ccccc2)n1-c1ccccc1,inactive,309.43800000000005,4.358600000000004,0.0,4.0,4.522878745280337
273,273,CHEMBL2315796,CC(C)Sc1nnc(COCc2ccccc2)n1-c1ccccc1,inactive,339.46400000000006,4.484600000000004,0.0,5.0,4.573163546196492
274,274,CHEMBL2315795,CC(C)Sc1nnc(CCc2ccccc2)n1-c1ccccc1,inactive,323.46500000000003,4.5530000000000035,0.0,4.0,4.928854709548917
275,275,CHEMBL2315794,CC(C)Sc1nnc(CSc2ccccc2)n1-c1ccccc1,intermediate,341.50500000000005,5.060100000000004,0.0,5.0,5.111820506081675
276,276,CHEMBL2315793,c1ccc(OCc2nnc(SC3CCCC3)n2Cc2ccco2)cc1,inactive,355.4630000000001,4.533100000000004,0.0,6.0,4.522878745280337
277,277,CHEMBL2315792,c1ccc(OCc2nnc(SC3CCCC3)n2-c2cccnc2)cc1,active,352.463,4.2760000000000025,0.0,6.0,6.327902142064283
278,278,CHEMBL2315791,c1ccc(OCc2nnc(SC3CCCC3)n2-c2ccccn2)cc1,inactive,352.463,4.2760000000000025,0.0,6.0,4.522878745280337
279,279,CHEMBL3361229,NC(=O)[C@H]1CC[C@H](CNc2nc(NCc3ccccc3)cc(-c3ccoc3)n2)CC1,active,405.5020000000002,4.0523000000000025,3.0,6.0,6.308918507877031
280,280,CHEMBL3361228,NC(=O)[C@H]1CC[C@H](CNc2nc(NCc3ccccc3)cc(-c3ccsc3)n2)CC1,active,421.57000000000016,4.520800000000002,3.0,6.0,6.3448615651886175
281,281,CHEMBL3361227,NC(=O)[C@H]1CC[C@H](CNc2nc(NCc3ccccc3)cc(-c3cccnc3)n2)CC1,active,416.52900000000017,3.854300000000002,3.0,6.0,6.962573502059376
282,282,CHEMBL3361226,NC(=O)[C@H]1CC[C@H](CNc2nc(NCc3ccccc3)cc(-c3ccc4[nH]ccc4c3)n2)CC1,active,454.5780000000002,4.9406000000000025,4.0,5.0,7.086186147616283
283,283,CHEMBL3361225,NC(=O)[C@H]1CC[C@H](CNc2nc(NCc3ccccc3)cc(-c3csc4ccccc34)n2)CC1,active,471.6300000000002,5.674000000000004,3.0,6.0,7.130768280269024
284,284,CHEMBL3361224,NC(=O)[C@H]1CC[C@H](CNc2nc(NCc3ccccc3)cc(-c3ccc4[nH]ncc4c3)n2)CC1,active,455.5660000000002,4.335600000000002,4.0,6.0,7.1487416512809245
285,285,CHEMBL3361223,NC(=O)[C@H]1CC[C@H](CNc2nc(NCc3ccccc3)cc(-c3cc4ccccc4o3)n2)CC1,active,455.56200000000024,5.205500000000003,3.0,6.0,7.214670164989233
286,286,CHEMBL3361222,NC(=O)[C@H]1CC[C@H](CNc2nc(NCc3ccccc3)cc(-c3ccc(F)cc3)n2)CC1,active,433.5310000000002,4.5984000000000025,3.0,5.0,6.52432881167557
287,287,CHEMBL3361221,CCOc1ccc(-c2cc(NCc3ccccc3)nc(NC[C@H]3CC[C@H](C(N)=O)CC3)n2)cc1,active,459.59400000000034,4.858000000000002,3.0,6.0,6.609064892896621
288,288,CHEMBL3361220,NC(=O)[C@H]1CC[C@H](CNc2nc(NCc3ccccc3)cc(-c3ccc(C(F)(F)F)cc3)n2)CC1,active,483.5380000000002,5.478100000000004,3.0,5.0,6.653647025549361
289,289,CHEMBL3361219,NC(=O)[C@H]1CC[C@H](CNc2nc(NCc3ccccc3)cc(-c3ccc(Cl)cc3)n2)CC1,active,449.98600000000016,5.112700000000003,3.0,5.0,6.97469413473523
290,290,CHEMBL3361218,CC(=O)c1ccc(-c2cc(NCc3ccccc3)nc(NC[C@H]3CC[C@H](C(N)=O)CC3)n2)cc1,active,457.5780000000003,4.661900000000002,3.0,6.0,6.991399828238082
291,291,CHEMBL3361217,NC(=O)[C@H]1CC[C@H](CNc2nc(NCc3ccccc3)cc(-c3ccc(CO)cc3)n2)CC1,active,445.56700000000023,3.9516000000000027,4.0,6.0,7.050609993355087
292,292,CHEMBL3361216,CC(=O)Nc1ccc(-c2cc(NCc3ccccc3)nc(NC[C@H]3CC[C@H](C(N)=O)CC3)n2)cc1,active,472.5930000000003,4.417700000000002,4.0,6.0,7.229147988357855
293,293,CHEMBL3361215,NC(=O)[C@H]1CC[C@H](CNc2nc(NCc3ccccc3)cc(-c3cccc(C(F)(F)F)c3)n2)CC1,active,483.5380000000002,5.478100000000004,3.0,5.0,6.6252516539898965
294,294,CHEMBL3361214,Cc1cccc(-c2cc(NCc3ccccc3)nc(NC[C@H]3CC[C@H](C(N)=O)CC3)n2)c1,active,429.56800000000027,4.767720000000002,3.0,5.0,6.73754891026957
295,295,CHEMBL3352905,COc1cccc(-c2cc(NCc3ccccc3)nc(NC[C@H]3CC[C@H](C(N)=O)CC3)n2)c1,active,445.5670000000003,4.467900000000002,3.0,6.0,6.826813731587726
296,296,CHEMBL3361213,NC(=O)[C@H]1CC[C@H](CNc2nc(NCc3ccccc3)cc(-c3cccc(CO)c3)n2)CC1,active,445.56700000000023,3.9516000000000027,4.0,6.0,6.8696662315049934
297,297,CHEMBL3361212,NC(=O)[C@H]1CC[C@H](CNc2nc(NCc3ccccc3)cc(-c3cccc(O)c3)n2)CC1,active,431.5400000000002,4.164900000000002,4.0,6.0,6.97469413473523
298,298,CHEMBL3361211,CC(=O)c1cccc(-c2cc(NCc3ccccc3)nc(NC[C@H]3CC[C@H](C(N)=O)CC3)n2)c1,active,457.5780000000003,4.661900000000003,3.0,6.0,7.060480747381382
299,299,CHEMBL3361210,NC(=O)[C@H]1CC[C@H](CNc2nc(NCc3ccccc3)cc(-c3ccccc3F)n2)CC1,active,433.5310000000002,4.5984000000000025,3.0,5.0,7.337242168318426
300,300,CHEMBL3361209,CS(=O)(=O)c1ccc(CNc2cc(-c3ccccc3)nc(NC[C@H]3CC[C@H](C(N)=O)CC3)n2)cc1,intermediate,493.6330000000003,3.862800000000002,3.0,7.0,5.0
301,301,CHEMBL3361208,NC(=O)[C@H]1CC[C@H](CNc2nc(NCc3ccc(S(N)(=O)=O)cc3)cc(-c3ccccc3)n2)CC1,intermediate,494.62100000000027,3.106700000000001,4.0,7.0,5.2869296741443605
302,302,CHEMBL3361207,COc1ccc(CNc2cc(-c3ccccc3)nc(NC[C@H]3CC[C@H](C(N)=O)CC3)n2)cc1,intermediate,445.5670000000003,4.467900000000002,3.0,6.0,5.297914278564175
303,303,CHEMBL3361206,NC(=O)[C@H]1CC[C@H](CNc2nc(NCc3ccc(Cl)cc3)cc(-c3ccccc3)n2)CC1,intermediate,449.98600000000016,5.112700000000003,3.0,5.0,5.459295216689238
304,304,CHEMBL3361205,NC(=O)[C@H]1CC[C@H](CNc2nc(NCc3ccc(F)cc3)cc(-c3ccccc3)n2)CC1,intermediate,433.5310000000002,4.5984000000000025,3.0,5.0,5.613857891069181
305,305,CHEMBL3361204,Cc1ccc(CNc2cc(-c3ccccc3)nc(NC[C@H]3CC[C@H](C(N)=O)CC3)n2)cc1,intermediate,429.5680000000003,4.767720000000002,3.0,5.0,5.6613443344213
306,306,CHEMBL3361203,NC(=O)[C@H]1CC[C@H](CNc2nc(NCc3cccc(S(N)(=O)=O)c3)cc(-c3ccccc3)n2)CC1,intermediate,494.62100000000027,3.106700000000001,4.0,7.0,5.118615343229427
307,307,CHEMBL3361202,NC(=O)[C@H]1CC[C@H](CNc2nc(NCc3cccc([N+](=O)[O-])c3)cc(-c3ccccc3)n2)CC1,intermediate,460.53800000000024,4.367500000000002,3.0,7.0,5.336487529584844
308,308,CHEMBL3361201,COc1cccc(CNc2cc(-c3ccccc3)nc(NC[C@H]3CC[C@H](C(N)=O)CC3)n2)c1,intermediate,445.56700000000035,4.467900000000002,3.0,6.0,5.248336053739013
309,309,CHEMBL3361200,NC(=O)[C@H]1CC[C@H](CNc2nc(NCc3cccc(Cl)c3)cc(-c3ccccc3)n2)CC1,intermediate,449.98600000000016,5.112700000000003,3.0,5.0,5.558776325757387
310,310,CHEMBL3361199,NC(=O)[C@H]1CC[C@H](CNc2nc(NCc3cccc(F)c3)cc(-c3ccccc3)n2)CC1,active,433.5310000000002,4.5984000000000025,3.0,5.0,6.324221658325915
311,311,CHEMBL3361198,Cc1cccc(CNc2cc(-c3ccccc3)nc(NC[C@H]3CC[C@H](C(N)=O)CC3)n2)c1,intermediate,429.5680000000003,4.767720000000003,3.0,5.0,5.774949303861951
312,312,CHEMBL3361197,COc1ccccc1CNc1cc(-c2ccccc2)nc(NC[C@H]2CC[C@H](C(N)=O)CC2)n1,intermediate,445.5670000000003,4.467900000000002,3.0,6.0,5.052566278112949
313,313,CHEMBL3361196,NC(=O)[C@H]1CC[C@H](CNc2nc(NCc3ccccc3Br)cc(-c3ccccc3)n2)CC1,intermediate,494.4370000000002,5.221800000000003,3.0,5.0,5.148252580866736
314,314,CHEMBL3361195,NC(=O)[C@H]1CC[C@H](CNc2nc(NCc3ccccc3Cl)cc(-c3ccccc3)n2)CC1,intermediate,449.98600000000016,5.112700000000003,3.0,5.0,5.158703112509718
315,315,CHEMBL3361194,NC(=O)[C@H]1CC[C@H](CNc2nc(NCc3ccccc3F)cc(-c3ccccc3)n2)CC1,intermediate,433.5310000000002,4.5984000000000025,3.0,5.0,5.771856392402258
316,316,CHEMBL3361193,Cc1ccccc1CNc1cc(-c2ccccc2)nc(NC[C@H]2CC[C@H](C(N)=O)CC2)n1,intermediate,429.5680000000003,4.767720000000003,3.0,5.0,5.032077793269482
317,317,CHEMBL3361192,NNC(=O)[C@H]1CC[C@H](CNc2nc(NCc3ccccc3)cc(-c3ccccc3)n2)CC1,active,430.55600000000015,3.9639000000000024,4.0,6.0,6.006123085058789
318,318,CHEMBL3361191,O=C(NS(=O)(=O)C(F)(F)F)[C@H]1CC[C@H](CNc2nc(NCc3ccccc3)cc(-c3ccccc3)n2)CC1,active,547.603,4.9398000000000035,3.0,7.0,6.578396073130169
319,319,CHEMBL3361190,CS(=O)(=O)NC(=O)[C@H]1CC[C@H](CNc2nc(NCc3ccccc3)cc(-c3ccccc3)n2)CC1,active,493.6330000000002,4.049800000000002,3.0,7.0,6.876148359032914
320,320,CHEMBL3361189,CNC(=O)[C@H]1CC[C@H](CNc2nc(NCc3ccccc3)cc(-c3ccccc3)n2)CC1,active,429.56800000000015,4.720000000000003,3.0,5.0,6.3487219860018556
321,321,CHEMBL3361188,NC(=O)[C@H]1CC[C@H](CNc2nc(NCc3ccccc3)cc(-c3ccccc3)n2)CC1,active,415.54100000000017,4.4593000000000025,3.0,5.0,6.896196279044043
322,322,CHEMBL3361187,O=C(O)[C@H]1CC[C@H](CNc2nc(-c3ccccc3)cc(N3CCOCC3)n2)CC1,intermediate,396.4910000000003,3.283100000000002,2.0,6.0,5.0
323,323,CHEMBL3361186,O=C(O)[C@H]1CC[C@H](CNc2nc(NC3CCCCC3)cc(-c3ccccc3)n2)CC1,intermediate,408.54600000000016,5.191100000000004,3.0,5.0,5.365220541854049
324,324,CHEMBL3361185,O=C(O)[C@H]1CC[C@H](CNc2nc(Nc3ccccc3)cc(-c3ccccc3)n2)CC1,active,402.4980000000002,5.190100000000004,3.0,5.0,7.443697499232712
325,325,CHEMBL3361184,O=C(O)[C@H]1CC[C@H](CNc2nc(NCc3ccccc3)cc(-c3ccccc3)n2)CC1,active,416.5250000000002,5.058600000000004,3.0,5.0,7.568636235841013
326,326,CHEMBL3361183,O=C(O)[C@H]1CC[C@H](CNc2nc(-c3ccccc3)cc(-c3ccoc3)n2)CC1,intermediate,377.4440000000002,4.706500000000004,2.0,5.0,5.659952682338607
327,327,CHEMBL3361182,O=C(O)[C@H]1CC[C@H](CNc2nc(-c3ccccc3)cc(-c3ccncc3)n2)CC1,intermediate,388.4710000000002,4.508500000000002,2.0,5.0,5.778064400171995
328,328,CHEMBL3361181,O=C(O)[C@H]1CC[C@H](CNc2nc(-c3ccccc3)cc(-c3cccnc3)n2)CC1,intermediate,388.4710000000002,4.508500000000002,2.0,5.0,5.920456992597094
329,329,CHEMBL3361180,O=C(O)[C@H]1CC[C@H](CNc2nc(-c3ccccc3)cc(-c3ccco3)n2)CC1,active,377.4440000000002,4.706500000000004,2.0,5.0,6.2441251443275085
330,330,CHEMBL3361179,O=C(O)[C@H]1CC[C@H](CNc2nc(-c3ccccc3)cc(-c3ccc4[nH]ccc4c3)n2)CC1,active,426.5200000000002,5.594800000000004,3.0,4.0,6.823908740944319
331,331,CHEMBL3361178,Nc1ccc(-c2cc(-c3ccccc3)nc(NC[C@H]3CC[C@H](C(=O)O)CC3)n2)cc1[N+](=O)[O-],active,447.49500000000035,4.603900000000003,3.0,7.0,7.221848749616356
332,332,CHEMBL3361177,Nc1ccc(-c2cc(-c3ccccc3)nc(NC[C@H]3CC[C@H](C(=O)O)CC3)n2)cc1,active,402.4980000000003,4.695700000000003,3.0,5.0,6.950781977329818
333,333,CHEMBL3361176,O=C(O)[C@H]1CC[C@H](CNc2nc(-c3ccccc3)cc(-c3ccc([N+](=O)[O-])cc3)n2)CC1,intermediate,432.48000000000025,5.021700000000004,2.0,6.0,5.659754238432068
334,334,CHEMBL3361175,CS(=O)(=O)c1ccc(-c2cc(-c3ccccc3)nc(NC[C@H]3CC[C@H](C(=O)O)CC3)n2)cc1,intermediate,465.57500000000033,4.517000000000003,2.0,6.0,5.962175249411658
335,335,CHEMBL3361174,COc1ccc(-c2cc(-c3ccccc3)nc(NC[C@H]3CC[C@H](C(=O)O)CC3)n2)cc1,active,417.50900000000024,5.122100000000003,2.0,5.0,6.035740369803151
336,336,CHEMBL3361173,O=C(O)[C@H]1CC[C@H](CNc2nc(-c3ccccc3)cc(-c3ccc(Cl)cc3)n2)CC1,active,421.92800000000017,5.766900000000004,2.0,4.0,6.655607726314889
337,337,CHEMBL3361172,O=C(O)[C@H]1CC[C@H](CNc2nc(-c3ccccc3)cc(-c3ccc(F)cc3)n2)CC1,active,405.4730000000002,5.252600000000004,2.0,4.0,6.129596094720973
338,338,CHEMBL3361171,Cc1ccc(-c2cc(-c3ccccc3)nc(NC[C@H]3CC[C@H](C(=O)O)CC3)n2)cc1,active,401.5100000000003,5.421920000000004,2.0,4.0,6.238824186844268
339,339,CHEMBL3360672,[N-]=[N+]=Nc1cccc(-c2cc(-c3ccccc3)nc(NC[C@H]3CC[C@H](C(=O)O)CC3)n2)c1,active,428.49600000000027,6.055300000000004,2.0,5.0,6.056011124926228
340,340,CHEMBL3360671,O=C(O)[C@H]1CC[C@H](CNc2nc(-c3ccccc3)cc(-c3cccc([N+](=O)[O-])c3)n2)CC1,active,432.48000000000025,5.021700000000004,2.0,6.0,6.696803942579511
341,341,CHEMBL3360670,CS(=O)(=O)c1cccc(-c2cc(-c3ccccc3)nc(NC[C@H]3CC[C@H](C(=O)O)CC3)n2)c1,active,465.57500000000033,4.517000000000002,2.0,6.0,6.935542010773082
342,342,CHEMBL3360669,COc1cccc(-c2cc(-c3ccccc3)nc(NC[C@H]3CC[C@H](C(=O)O)CC3)n2)c1,active,417.5090000000003,5.122100000000004,2.0,5.0,6.265200170411153
343,343,CHEMBL3360668,O=C(O)[C@H]1CC[C@H](CNc2nc(-c3ccccc3)cc(-c3cccc(Cl)c3)n2)CC1,active,421.92800000000017,5.766900000000004,2.0,4.0,6.316052869248487
344,344,CHEMBL3360667,O=C(O)[C@H]1CC[C@H](CNc2nc(-c3ccccc3)cc(-c3cccc(F)c3)n2)CC1,active,405.4730000000002,5.252600000000004,2.0,4.0,6.2580609222708015
345,345,CHEMBL3360666,Cc1cccc(-c2cc(-c3ccccc3)nc(NC[C@H]3CC[C@H](C(=O)O)CC3)n2)c1,active,401.5100000000003,5.421920000000005,2.0,4.0,6.2380721615794705
346,346,CHEMBL3360665,COc1ccccc1-c1cc(-c2ccccc2)nc(NC[C@H]2CC[C@H](C(=O)O)CC2)n1,intermediate,417.50900000000024,5.122100000000003,2.0,5.0,5.516983579855868
347,347,CHEMBL3360664,O=C(O)[C@H]1CC[C@H](CNc2nc(-c3ccccc3)cc(-c3ccccc3Cl)n2)CC1,active,421.92800000000017,5.766900000000004,2.0,4.0,6.154901959985743
348,348,CHEMBL3360663,O=C(O)[C@H]1CC[C@H](CNc2nc(-c3ccccc3)cc(-c3ccccc3F)n2)CC1,active,405.4730000000002,5.252600000000004,2.0,4.0,6.85078088734462
349,349,CHEMBL3360662,Cc1ccccc1-c1cc(-c2ccccc2)nc(NC[C@H]2CC[C@H](C(=O)O)CC2)n1,active,401.5100000000003,5.4219200000000045,2.0,4.0,6.171984935776023
350,350,CHEMBL3360661,O=C(O)[C@H]1CC[C@H](CNc2nc(-c3ccccc3)cc(-c3ccccc3)n2)CC1,active,387.4830000000002,5.113500000000004,2.0,4.0,6.522878745280337
351,351,CHEMBL3360660,COc1ccc(-c2cc(C)nc(NC[C@H]3CC[C@H](C(=O)O)CC3)n2)cc1,inactive,355.4380000000001,3.7635200000000024,2.0,5.0,4.431798275933005
352,352,CHEMBL3360659,Cc1cc(-c2ccc(F)cc2)nc(NC[C@H]2CC[C@H](C(=O)O)CC2)n1,intermediate,343.4020000000001,3.894020000000001,2.0,4.0,5.075720713938118
353,353,CHEMBL3360658,Cc1cc(-c2ccc(Cl)cc2)nc(NC[C@H]2CC[C@H](C(=O)O)CC2)n1,intermediate,359.8570000000002,4.4083200000000025,2.0,4.0,5.585026652029182
354,354,CHEMBL3360657,Cc1ccc(-c2cc(C)nc(NC[C@H]3CC[C@H](C(=O)O)CC3)n2)cc1,intermediate,339.4390000000001,4.063340000000002,2.0,4.0,5.568636235841013
355,355,CHEMBL3360656,COc1cccc(-c2cc(C)nc(NC[C@H]3CC[C@H](C(=O)O)CC3)n2)c1,inactive,355.4380000000001,3.7635200000000024,2.0,5.0,4.431798275933005
356,356,CHEMBL3360655,Cc1cc(-c2cccc(Cl)c2)nc(NC[C@H]2CC[C@H](C(=O)O)CC2)n1,intermediate,359.85700000000014,4.408320000000002,2.0,4.0,5.318758762624412
357,357,CHEMBL3360654,Cc1cccc(-c2cc(C)nc(NC[C@H]3CC[C@H](C(=O)O)CC3)n2)c1,inactive,339.4390000000001,4.063340000000002,2.0,4.0,4.943095148663527
358,358,CHEMBL3360653,COc1ccccc1-c1cc(C)nc(NC[C@H]2CC[C@H](C(=O)O)CC2)n1,inactive,355.4380000000001,3.7635200000000015,2.0,5.0,4.431798275933005
359,359,CHEMBL3360652,Cc1cc(-c2ccccc2C)nc(NC[C@H]2CC[C@H](C(=O)O)CC2)n1,inactive,339.4390000000001,4.063340000000002,2.0,4.0,4.431798275933005
360,360,CHEMBL3360651,O=C(O)[C@H]1CC[C@H](CNc2nccc(-c3ccccc3)n2)CC1,intermediate,311.3850000000001,3.446500000000002,2.0,4.0,5.060480747381382
361,361,CHEMBL3360650,Cc1cc(-c2ccccc2)nc(NC[C@H]2CC[C@H](C(=O)O)CC2)n1,intermediate,325.4120000000001,3.754920000000001,2.0,4.0,5.585026652029182
362,362,CHEMBL3360649,Cc1cc(-c2ccccc2)nc(NCc2cccc(C(=O)O)c2)n1,inactive,319.36400000000003,3.7623200000000008,2.0,4.0,4.431798275933005
363,363,CHEMBL3360648,Cc1cc(-c2ccccc2)nc(NCc2ccc(C(=O)O)cc2)n1,inactive,319.36400000000003,3.7623200000000017,2.0,4.0,4.8124792791635365
364,364,CHEMBL3360647,Cc1cc(-c2ccccc2)nc(S(=O)(=O)Cc2ccc(C(=O)O)cc2)n1,inactive,368.41400000000004,3.1241200000000005,1.0,5.0,4.431798275933005
365,365,CHEMBL3360646,Cc1cc(-c2ccccc2)nc(SCCC(=O)O)n1,inactive,274.34499999999997,3.01882,1.0,4.0,4.431798275933005
366,366,CHEMBL3360645,Cc1cc(-c2ccccc2)nc(Sc2ccc(C(=O)O)cc2)n1,inactive,322.389,4.301420000000003,1.0,4.0,4.431798275933005
367,367,CHEMBL3360644,Cc1cc(-c2ccccc2)nc(SCCc2ccc(C(=O)O)cc2)n1,inactive,350.44300000000004,4.485020000000004,1.0,4.0,4.688246138944246
368,368,CHEMBL3360643,Cc1cc(-c2ccccc2)nc(SCc2ccccc2)n1,inactive,292.407,4.744320000000004,0.0,3.0,4.431798275933005
369,369,CHEMBL3360642,Cc1cc(-c2ccccc2)nc(SCc2ccc(C(=O)NS(=O)(=O)C(F)(F)F)cc2)n1,inactive,467.4940000000001,4.323720000000003,1.0,6.0,4.665546248849069
370,370,CHEMBL1404283,Cc1cc(-c2ccccc2)nc(SCc2ccc(C(=O)O)cc2)n1,intermediate,336.41600000000005,4.442520000000004,1.0,4.0,5.318758762624412
