,index,molecule_chembl_id,canonical_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
371,371,CHEMBL3747464,COc1cccc2c(NCc3ccccc3)nc(-n3c(N)nc(C)c3C)nc12,intermediate,374.44800000000015,3.6352400000000014,2.0,7.0,5.301029995663981
372,372,CHEMBL3746907,COc1cccc2c(NCc3ccccc3)nc(-n3c(N)nc4c3CCCC4)nc12,intermediate,400.4860000000003,3.8972000000000016,2.0,7.0,5.301029995663981
373,373,CHEMBL3696887,COc1cccc2c(NCc3ccccc3)nc(-n3c(=O)[nH]c4ccccc43)nc12,intermediate,397.4380000000001,3.8827000000000016,2.0,6.0,5.9714287473074625
374,374,CHEMBL3696879,COc1cccc2c(NCc3ccccc3)nc(-n3c(N(C)C)nc4ccccc43)nc12,active,424.50800000000015,4.655400000000003,1.0,7.0,6.6439741428068775
375,375,CHEMBL3696878,CNc1nc2ccccc2n1-c1nc(NCc2ccccc2)c2cccc(OC)c2n1,active,410.4810000000001,4.631100000000003,2.0,7.0,6.632644078973981
376,376,CHEMBL3696880,COc1cccc2c(NCc3ccccc3)nc(-n3c(NC(C)=O)nc4ccccc43)nc12,intermediate,438.49100000000016,4.547800000000002,2.0,7.0,5.301029995663981
377,377,CHEMBL3746701,COc1cccc2c(Cc3ccccc3)nc(-n3c(N)nc4ccccc43)nc12,intermediate,381.43900000000014,4.150300000000002,1.0,6.0,5.301029995663981
378,378,CHEMBL3745800,COc1cccc2c(CCc3ccccc3)nc(-n3c(N)nc4ccccc43)nc12,intermediate,395.4660000000001,4.344700000000002,1.0,6.0,5.301029995663981
379,379,CHEMBL3747425,COc1cccc2c(OCc3ccccc3)nc(-n3c(N)nc4ccccc43)nc12,intermediate,397.43800000000016,4.138500000000002,1.0,7.0,5.301029995663981
380,380,CHEMBL3747449,COc1cccc2c(NC(=O)c3ccccc3)nc(-n3c(N)nc4ccccc43)nc12,intermediate,410.4370000000001,3.8118000000000007,2.0,7.0,5.301029995663981
381,381,CHEMBL3746850,COc1cccc2c(NCCc3ccccc3)nc(-n3c(N)nc4ccccc43)nc12,intermediate,410.4810000000001,4.214100000000002,2.0,7.0,5.301029995663981
382,382,CHEMBL3746410,COc1cccc2c(N(C)Cc3ccccc3)nc(-n3c(N)nc4ccccc43)nc12,intermediate,410.48100000000017,4.195900000000003,1.0,7.0,5.301029995663981
383,383,CHEMBL3745860,COc1cccc2c(NC(C)c3ccccc3)nc(-n3c(N)nc4ccccc43)nc12,intermediate,410.48100000000017,4.732600000000002,2.0,7.0,5.301029995663981
384,384,CHEMBL3746912,COc1cccc2c(NCc3ccccc3)nc(-n3c(N)nc4ccccc43)nc12,active,396.4540000000001,4.1716000000000015,2.0,7.0,6.088842391260023
385,385,CHEMBL3696862,COc1cccc2c(NCc3ccccc3)nc(-n3cnc4ccccc43)nc12,intermediate,381.4390000000001,4.589400000000002,1.0,6.0,5.301029995663981
386,386,CHEMBL3696861,COc1cccc2c(NCc3ccccc3)nc(-n3c(C)nc4ccccc43)nc12,active,395.4660000000001,4.897820000000003,1.0,6.0,6.818156412055227
387,387,CHEMBL3696923,CCc1nc2ccccc2n1-c1nc(NCc2ccccc2)c2cccc(OC)c2n1,intermediate,409.4930000000001,5.151800000000004,1.0,6.0,5.301029995663981
388,388,CHEMBL3696863,COc1cccc2c(NCc3ccccc3)nc(-n3c(OC)nc4ccccc43)nc12,active,411.46500000000015,4.5980000000000025,1.0,7.0,6.838631997765025
389,389,CHEMBL3745761,COc1cccc2c(NCc3ccccc3)nc(Nc3nc4ccccc4[nH]3)nc12,intermediate,396.4540000000001,4.870400000000003,3.0,6.0,5.301029995663981
390,390,CHEMBL3746009,COc1cccc2c(NCc3ccccc3)nc(Cn3c(C)nc4ccccc43)nc12,intermediate,409.4930000000001,4.956920000000004,1.0,6.0,5.301029995663981
391,391,CHEMBL3696867,COCCOc1cccc2c(NCc3ccccc3)nc(-n3c(N)nc4ccccc43)nc12,active,440.5070000000002,4.188200000000002,2.0,8.0,6.042392712939905
392,392,CHEMBL3746988,COCCOc1cccc2c(NCc3ccccc3)nc(-n3c(C)nc4ccccc43)nc12,active,439.5190000000002,4.914420000000004,1.0,7.0,6.517126416391246
393,393,CHEMBL3696920,COCCOc1cccc2c(NCc3ccccc3)nc(-n3c(OC)nc4ccccc43)nc12,active,455.5180000000002,4.614600000000004,1.0,8.0,6.431798275933005
394,394,CHEMBL3747511,Nc1nc2ccccc2n1-c1nc(NCc2ccccc2)c2ccsc2n1,intermediate,372.45700000000005,4.224500000000003,2.0,7.0,5.522878745280337
395,395,CHEMBL3696873,COc1nc2ccccc2n1-c1nc(NCc2ccccc2)c2ncsc2n1,active,388.4560000000001,4.045900000000002,1.0,8.0,6.7447274948966935
396,396,CHEMBL3746037,Nc1nc2ccccc2n1-c1nc2c(c(NCc3ccccc3)n1)CCCC2,active,370.46000000000015,3.888600000000003,2.0,6.0,6.371611069949688
397,397,CHEMBL3747498,Cc1nc2ccccc2n1-c1nc2c(c(NCc3ccccc3)n1)CCCC2,active,369.47200000000015,4.6148200000000035,1.0,5.0,7.008773924307505
398,398,CHEMBL3746353,COc1nc2ccccc2n1-c1nc2c(c(NCc3ccccc3)n1)CCCC2,active,385.4710000000002,4.315000000000003,1.0,6.0,7.119186407719209
399,399,CHEMBL3747272,Nc1nc2ccccc2n1-c1nc2c(c(NCc3ccccc3)n1)CNCC2,intermediate,371.4480000000001,2.655500000000001,3.0,7.0,5.301029995663981
400,400,CHEMBL3747081,Cc1nc2ccccc2n1-c1nc2c(c(NCc3ccccc3)n1)CNCC2,intermediate,370.4600000000001,3.3817200000000005,2.0,6.0,5.301029995663981
401,401,CHEMBL3696895,COc1nc2ccccc2n1-c1nc2c(c(NCc3ccccc3)n1)CNCC2,intermediate,386.4590000000001,3.081900000000001,2.0,7.0,5.503901007867428
402,402,CHEMBL3696915,Cc1cc2ccccc2n1-c1nc2c(c(NCc3ccccc3)n1)CCCC2,active,368.48400000000015,5.219820000000004,1.0,4.0,7.327902142064283
403,403,CHEMBL3696924,COc1cc2ccccc2n1-c1nc2c(c(NCc3ccccc3)n1)CCCC2,active,384.4830000000002,4.9200000000000035,1.0,5.0,7.366531544420414
404,404,CHEMBL3696916,CCc1cc2ccccc2n1-c1nc2c(c(NCc3ccccc3)n1)CCCC2,active,382.51100000000014,5.473800000000005,1.0,4.0,6.351639989019068
405,405,CHEMBL3747138,FC(F)(F)c1cc2ccccc2n1-c1nc2c(c(NCc3ccccc3)n1)CCCC2,active,422.45400000000024,5.930200000000005,1.0,4.0,6.186419011431808
406,406,CHEMBL3696925,OCc1cc2ccccc2n1-c1nc2c(c(NCc3ccccc3)n1)CCCC2,active,384.4830000000002,4.403700000000003,2.0,5.0,7.167491087293763
407,407,CHEMBL3696926,COCc1cc2ccccc2n1-c1nc2c(c(NCc3ccccc3)n1)CCCC2,active,398.51000000000016,5.057800000000004,1.0,5.0,6.0996328713435295
408,408,CHEMBL3696917,NCc1cc2ccccc2n1-c1nc2c(c(NCc3ccccc3)n1)CCCC2,active,383.49900000000014,4.370100000000003,2.0,5.0,6.815308569182402
409,409,CHEMBL3747075,Cc1[nH]c2ccccc2c1-c1nc2c(c(NCc3ccccc3)n1)CCCC2,active,368.48400000000015,5.4242200000000045,2.0,3.0,6.826813731587726
410,410,CHEMBL3746833,Cc1nn2ccccc2c1-c1nc2c(c(NCc3ccccc3)n1)CCCC2,active,369.47200000000015,4.590620000000003,1.0,5.0,6.43533393574791
411,411,CHEMBL3746787,Cc1nc2ccccn2c1-c1nc2c(c(NCc3ccccc3)n1)CCCC2,active,369.47200000000015,4.590620000000003,1.0,5.0,6.605548319173784
412,412,CHEMBL3696896,Cc1cc2ccccc2n1-c1nc2c(c(NCc3ccccc3)n1)CNCC2,active,369.4720000000001,3.9867200000000027,2.0,5.0,6.716698771296451
413,413,CHEMBL3747091,Cc1ccc2c(c1)cc(C)n2-c1nc2c(c(NCc3ccccc3)n1)CNCC2,intermediate,383.4990000000001,4.295140000000003,2.0,5.0,5.301029995663981
414,414,CHEMBL3746469,COc1ccc2c(c1)cc(C)n2-c1nc2c(c(NCc3ccccc3)n1)CNCC2,intermediate,399.4980000000001,3.995320000000002,2.0,6.0,5.301029995663981
415,415,CHEMBL3746827,Cc1cc2cc(C#N)ccc2n1-c1nc2c(c(NCc3ccccc3)n1)CNCC2,intermediate,394.48200000000014,3.8584000000000023,2.0,6.0,5.301029995663981
416,416,CHEMBL3747097,Cc1ccc2cc(C)n(-c3nc4c(c(NCc5ccccc5)n3)CNCC4)c2c1,intermediate,383.49900000000014,4.295140000000002,2.0,5.0,5.413412695328245
417,417,CHEMBL3745859,COc1ccc2cc(C)n(-c3nc4c(c(NCc5ccccc5)n3)CNCC4)c2c1,intermediate,399.4980000000001,3.995320000000002,2.0,6.0,5.301029995663981
418,418,CHEMBL3747552,Cc1cc2ccc(C#N)cc2n1-c1nc2c(c(NCc3ccccc3)n1)CNCC2,intermediate,394.48200000000014,3.8584000000000023,2.0,6.0,5.050219791638
419,419,CHEMBL3747371,Cc1cccc2c1cc(C)n2-c1nc2c(c(NCc3ccccc3)n1)CNCC2,active,383.4990000000001,4.295140000000003,2.0,5.0,6.188424994129407
420,420,CHEMBL3747194,COc1cccc2c1cc(C)n2-c1nc2c(c(NCc3ccccc3)n1)CNCC2,intermediate,399.4980000000001,3.995320000000002,2.0,6.0,5.682981898951889
421,421,CHEMBL3746000,Cc1cc2c(C#N)cccc2n1-c1nc2c(c(NCc3ccccc3)n1)CNCC2,active,394.48200000000014,3.8584000000000023,2.0,6.0,6.841637507904751
422,422,CHEMBL3745805,Cc1cc2c(F)cccc2n1-c1nc2c(c(NCc3ccccc3)n1)CNCC2,active,387.4620000000001,4.125820000000003,2.0,5.0,6.465973893943865
423,423,CHEMBL3747140,Cc1cc2c(Cl)cccc2n1-c1nc2c(c(NCc3ccccc3)n1)CNCC2,active,403.91700000000014,4.640120000000004,2.0,5.0,6.199282921717615
424,424,CHEMBL3747600,Cc1cc2c(C(F)(F)F)cccc2n1-c1nc2c(c(NCc3ccccc3)n1)CNCC2,intermediate,437.4690000000002,5.005520000000005,2.0,5.0,5.407601153884436
425,425,CHEMBL3746650,Cc1cc2c(C(=O)O)cccc2n1-c1nc2c(c(NCc3ccccc3)n1)CNCC2,active,413.4810000000002,3.6849200000000017,3.0,6.0,7.022276394711152
426,426,CHEMBL3746179,Cc1cc2c(-c3nnn[nH]3)cccc2n1-c1nc2c(c(NCc3ccccc3)n1)CNCC2,active,437.51100000000025,3.1668200000000004,3.0,8.0,7.823908740944319
427,427,CHEMBL3747647,Cc1cc2c(C(N)=O)cccc2n1-c1nc2c(c(NCc3ccccc3)n1)CNCC2,active,412.49700000000024,3.0856200000000014,3.0,6.0,7.3979400086720375
428,428,CHEMBL3747639,CNC(=O)c1cccc2c1cc(C)n2-c1nc2c(c(NCc3ccccc3)n1)CNCC2,active,426.52400000000017,3.3463200000000013,3.0,6.0,6.667561540084395
429,429,CHEMBL3746879,Cc1cc2c(C(=O)N(C)C)cccc2n1-c1nc2c(c(NCc3ccccc3)n1)CNCC2,intermediate,440.5510000000002,3.6885200000000022,2.0,6.0,5.301029995663981
430,430,CHEMBL3746629,Cc1cc2c(C(=O)NC(C)C)cccc2n1-c1nc2c(c(NCc3ccccc3)n1)CNCC2,intermediate,454.57800000000026,4.124920000000002,3.0,6.0,5.315873074386925
431,431,CHEMBL3747448,Cc1cc2c(C(N)=O)cccc2n1-c1nc2c(c(NCc3ccccc3)n1)CCCC2,active,411.5090000000003,4.3187200000000034,2.0,5.0,8.221848749616356
432,432,CHEMBL3745888,Cc1cc2c(C(N)=O)cccc2n1-c1nc2c(c(NCc3ccccc3)n1)CCNC2,active,412.49700000000024,3.0856200000000014,3.0,6.0,7.1487416512809245
433,433,CHEMBL3747513,Cc1cc2c(C(N)=O)cccc2n1-c1nc2c(c(NCc3ccccc3)n1)COCC2,active,413.4810000000003,3.512620000000002,2.0,6.0,7.958607314841775
434,434,CHEMBL3747049,Cc1cc2c(C(N)=O)cccc2n1-c1nc2c(c(NCc3ccccc3)n1)CCOC2,active,413.4810000000003,3.512620000000002,2.0,6.0,7.638272163982407
435,435,CHEMBL3746912,COc1cccc2c(NCc3ccccc3)nc(-n3c(N)nc4ccccc43)nc12,intermediate,396.4540000000001,4.1716000000000015,2.0,7.0,5.211831628858833
436,436,CHEMBL3746353,COc1nc2ccccc2n1-c1nc2c(c(NCc3ccccc3)n1)CCCC2,intermediate,385.4710000000002,4.315000000000003,1.0,6.0,5.372634143407267
437,437,CHEMBL3696896,Cc1cc2ccccc2n1-c1nc2c(c(NCc3ccccc3)n1)CNCC2,inactive,369.4720000000001,3.9867200000000027,2.0,5.0,4.814741234703415
438,438,CHEMBL3747647,Cc1cc2c(C(N)=O)cccc2n1-c1nc2c(c(NCc3ccccc3)n1)CNCC2,intermediate,412.49700000000024,3.0856200000000014,3.0,6.0,5.747146969020107
439,439,CHEMBL3747448,Cc1cc2c(C(N)=O)cccc2n1-c1nc2c(c(NCc3ccccc3)n1)CCCC2,active,411.5090000000003,4.3187200000000034,2.0,5.0,6.301029995663981
440,440,CHEMBL3747513,Cc1cc2c(C(N)=O)cccc2n1-c1nc2c(c(NCc3ccccc3)n1)COCC2,active,413.4810000000003,3.512620000000002,2.0,6.0,6.167491087293763
441,441,CHEMBL3746912,COc1cccc2c(NCc3ccccc3)nc(-n3c(N)nc4ccccc43)nc12,intermediate,396.4540000000001,4.1716000000000015,2.0,7.0,5.179798540514359
442,442,CHEMBL3746353,COc1nc2ccccc2n1-c1nc2c(c(NCc3ccccc3)n1)CCCC2,intermediate,385.4710000000002,4.315000000000003,1.0,6.0,5.029653123769907
443,443,CHEMBL3696896,Cc1cc2ccccc2n1-c1nc2c(c(NCc3ccccc3)n1)CNCC2,intermediate,369.4720000000001,3.9867200000000027,2.0,5.0,5.0385789059335515
444,444,CHEMBL3747647,Cc1cc2c(C(N)=O)cccc2n1-c1nc2c(c(NCc3ccccc3)n1)CNCC2,intermediate,412.49700000000024,3.0856200000000014,3.0,6.0,5.543633966870957
445,445,CHEMBL3747448,Cc1cc2c(C(N)=O)cccc2n1-c1nc2c(c(NCc3ccccc3)n1)CCCC2,active,411.5090000000003,4.3187200000000034,2.0,5.0,6.236572006437063
446,446,CHEMBL3747513,Cc1cc2c(C(N)=O)cccc2n1-c1nc2c(c(NCc3ccccc3)n1)COCC2,intermediate,413.4810000000003,3.512620000000002,2.0,6.0,5.987162775294828
447,447,CHEMBL3746353,COc1nc2ccccc2n1-c1nc2c(c(NCc3ccccc3)n1)CCCC2,intermediate,385.4710000000002,4.315000000000003,1.0,6.0,5.315154638355588
448,448,CHEMBL3747647,Cc1cc2c(C(N)=O)cccc2n1-c1nc2c(c(NCc3ccccc3)n1)CNCC2,intermediate,412.49700000000024,3.0856200000000014,3.0,6.0,5.698970004336019
449,449,CHEMBL3747448,Cc1cc2c(C(N)=O)cccc2n1-c1nc2c(c(NCc3ccccc3)n1)CCCC2,active,411.5090000000003,4.3187200000000034,2.0,5.0,6.6020599913279625
450,450,CHEMBL3747513,Cc1cc2c(C(N)=O)cccc2n1-c1nc2c(c(NCc3ccccc3)n1)COCC2,active,413.4810000000003,3.512620000000002,2.0,6.0,6.309803919971486
451,451,CHEMBL3220939,O=C(CCl)Nc1cccc(NC2=NS(=O)(=O)c3ccccc32)c1,active,349.7990000000001,2.4249,2.0,4.0,6.431798275933005
452,452,CHEMBL3786710,CC(C)N1CCN(CCNC2CCN(c3cccc(-c4cc5cc(C(F)(F)F)ccc5[nH]4)c3)CC2)CC1,intermediate,513.6520000000003,5.438100000000005,2.0,4.0,5.327902142064283
453,453,CHEMBL3787683,CC(C)N1CCN(CCNC2CCN(c3cccc(-c4cc5cc(S(F)(F)(F)(F)F)ccc5[nH]4)c3)CC2)CC1,inactive,571.7039999999998,7.076700000000008,2.0,4.0,4.667561540084395
454,454,CHEMBL3787674,CC(C)N1CCN(CCNC2CCN(c3cccc(-c4cc5cc([N+](=O)[O-])ccc5[nH]4)c3)CC2)CC1,active,490.6520000000004,4.327500000000003,2.0,6.0,7.301029995663981
455,455,CHEMBL3785307,Cc1ccc2[nH]c(-c3cccc(N4CCC(NCCN5CCN(C(C)C)CC5)CC4)c3)cc2c1,active,459.68200000000036,4.727720000000004,2.0,4.0,6.619788758288394
456,456,CHEMBL3786444,COc1ccc2[nH]c(-c3cccc(N4CCC(NCCN5CCN(C(C)C)CC5)CC4)c3)cc2c1,active,475.6810000000004,4.427900000000004,2.0,5.0,6.1487416512809245
457,457,CHEMBL3786894,CC(C)N1CCN(CCNC2CCN(c3cccc(-c4cc5cc(OC(F)(F)F)ccc5[nH]4)c3)CC2)CC1,intermediate,529.6510000000002,5.317900000000005,2.0,5.0,5.42021640338319
458,458,CHEMBL3800252,C=C1OC(=O)C2(C1=O)[C@H](/C=C/C=C/CCC)C=C[C@@H](O)[C@@H]2O,inactive,304.342,1.4326999999999996,2.0,5.0,4.505845405981558
459,459,CHEMBL3800252,C=C1OC(=O)C2(C1=O)[C@H](/C=C/C=C/CCC)C=C[C@@H](O)[C@@H]2O,inactive,304.342,1.4326999999999996,2.0,5.0,3.744727494896694
460,460,CHEMBL3800252,C=C1OC(=O)C2(C1=O)[C@H](/C=C/C=C/CCC)C=C[C@@H](O)[C@@H]2O,inactive,304.342,1.4326999999999996,2.0,5.0,4.580044251510242
461,461,CHEMBL3696854,COc1cccc2c(NCc3ccccc3)nc(-n3c(C)nc(C)c3C)nc12,inactive,373.46000000000015,4.361460000000003,1.0,6.0,4.6020599913279625
462,462,CHEMBL3696855,CCC1=NC(C)=C(C)C1c1nc(NCc2ccccc2)c2cccc(OC)c2n1,inactive,386.49900000000014,5.492600000000005,1.0,5.0,4.6020599913279625
463,463,CHEMBL3696856,COc1cccc2c(NCc3ccccc3)nc(Cc3ccccc3)nc12,intermediate,355.44100000000003,4.841300000000003,1.0,4.0,5.698970004336019
464,464,CHEMBL3696857,COc1cccc2c(NCc3ccccc3)nc(CCc3ccccc3)nc12,inactive,369.4680000000001,5.035700000000004,1.0,4.0,4.6020599913279625
465,465,CHEMBL3696858,COc1cccc2c(NCc3ccccc3)nc(CCC(C)C)nc12,intermediate,335.4510000000001,4.839100000000004,1.0,4.0,5.0
466,466,CHEMBL3696859,COc1cccc2c(NCc3ccccc3)nc(N3CCOc4ccccc43)nc12,intermediate,398.4660000000002,4.781000000000003,1.0,6.0,5.301029995663981
467,467,CHEMBL3696860,COc1cccc2c(NCc3ccccc3)nc(-n3c(N)nc4cccc(F)c43)nc12,intermediate,414.44400000000013,4.310700000000002,2.0,7.0,5.0
468,468,CHEMBL3696861,COc1cccc2c(NCc3ccccc3)nc(-n3c(C)nc4ccccc43)nc12,intermediate,395.4660000000001,4.897820000000003,1.0,6.0,5.698970004336019
469,469,CHEMBL3696862,COc1cccc2c(NCc3ccccc3)nc(-n3cnc4ccccc43)nc12,intermediate,381.4390000000001,4.589400000000002,1.0,6.0,5.698970004336019
470,470,CHEMBL3696863,COc1cccc2c(NCc3ccccc3)nc(-n3c(OC)nc4ccccc43)nc12,intermediate,411.46500000000015,4.5980000000000025,1.0,7.0,5.698970004336019
471,471,CHEMBL3696864,COc1cccc2c(NCc3ccccc3)nc(Nc3ccccn3)nc12,intermediate,357.4170000000001,4.389100000000003,2.0,6.0,5.0
472,472,CHEMBL3696865,COc1cccc2c(NCc3nccs3)nc(-n3c(N)nc4ccccc43)nc12,inactive,403.4710000000001,3.6281000000000008,2.0,9.0,4.6020599913279625
473,473,CHEMBL3696866,NCCOc1cccc2c(NCc3ccccc3)nc(-n3c(N)nc4ccccc43)nc12,intermediate,425.49600000000015,3.5005000000000015,3.0,8.0,5.698970004336019
474,474,CHEMBL3696867,COCCOc1cccc2c(NCc3ccccc3)nc(-n3c(N)nc4ccccc43)nc12,intermediate,440.5070000000002,4.188200000000002,2.0,8.0,5.698970004336019
475,475,CHEMBL3696868,NC(=O)COc1cccc2c(NCc3ccccc3)nc(-n3c(N)nc4ccccc43)nc12,intermediate,439.47900000000016,3.0271,3.0,8.0,5.698970004336019
476,476,CHEMBL3696869,COCc1cccc2c(NCc3ccccc3)nc(-n3c(N)nc4ccccc43)nc12,intermediate,410.4810000000001,4.309400000000002,2.0,7.0,5.698970004336019
477,477,CHEMBL3696870,Cc1cc2ccccc2n1-c1nc(NCc2ccccc2)c2cccc(CN)c2n1,intermediate,393.49400000000014,4.952920000000003,2.0,5.0,5.698970004336019
478,478,CHEMBL3696871,CN(C)Cc1cccc2c(NCc3ccccc3)nc(-n3c(N)nc4ccccc43)nc12,inactive,423.52400000000017,4.224600000000002,2.0,7.0,4.6020599913279625
479,479,CHEMBL3696872,Nc1nc2ccccc2n1C1S/C(=N\Cc2ccccc2)c2ccsc2S1,intermediate,408.57700000000006,5.6220000000000026,1.0,7.0,5.301029995663981
480,480,CHEMBL3696873,COc1nc2ccccc2n1-c1nc(NCc2ccccc2)c2ncsc2n1,intermediate,388.4560000000001,4.045900000000002,1.0,8.0,5.698970004336019
481,481,CHEMBL3696874,Nc1nc2ccccc2n1-c1nc(NCc2ccccc2)c2nc[nH]c2n1,intermediate,356.39300000000003,2.8861000000000008,3.0,7.0,5.301029995663981
482,482,CHEMBL3696875,Nc1nc2ccccc2n1-c1nc2c(c(NCc3ccccc3)n1)CCC2,intermediate,356.4330000000001,3.4985000000000026,2.0,6.0,5.698970004336019
483,483,CHEMBL3696876,COCc1nc(-n2c(N)nc3ccccc32)nc(NCc2ccccc2)c1C,intermediate,374.44800000000015,3.464620000000002,2.0,7.0,5.301029995663981
484,484,CHEMBL3696877,COc1cccc2c(NCc3ccccc3)nc(Nc3ncc[nH]3)nc12,intermediate,346.39400000000006,3.717200000000001,3.0,6.0,5.0
485,485,CHEMBL3696878,CNc1nc2ccccc2n1-c1nc(NCc2ccccc2)c2cccc(OC)c2n1,intermediate,410.4810000000001,4.631100000000003,2.0,7.0,5.698970004336019
486,486,CHEMBL3696879,COc1cccc2c(NCc3ccccc3)nc(-n3c(N(C)C)nc4ccccc43)nc12,intermediate,424.50800000000015,4.655400000000003,1.0,7.0,5.698970004336019
487,487,CHEMBL3696880,COc1cccc2c(NCc3ccccc3)nc(-n3c(NC(C)=O)nc4ccccc43)nc12,intermediate,438.49100000000016,4.547800000000002,2.0,7.0,5.301029995663981
488,488,CHEMBL3696881,COc1cccc2c(NCc3ccccc3)nc(-c3c(N)[nH]c4ccccc34)nc12,intermediate,395.4660000000001,4.9810000000000025,3.0,5.0,5.698970004336019
489,489,CHEMBL3696882,COc1cccc2c(NCc3ccccc3)nc(N3c4ccccc4CC3C)nc12,intermediate,396.49400000000014,5.333200000000004,1.0,5.0,5.301029995663981
490,490,CHEMBL3696883,COc1cccc2c(NCc3ccccc3)nc(N(C(N)=O)c3ccccc3)nc12,intermediate,399.4540000000001,4.467300000000002,2.0,5.0,5.301029995663981
